source_doi,dsm_oa_classification,dsm_splash_url,dsm_policy_preprint,dsm_policy_postprint,dsm_policy_published,dsm_romeo_id
10.1038/s41598-017-07182-z,OA,doi.org,can,can,can,3287.0
10.1007/978-3-319-62401-3_29,OK,doi.org,can,can,cannot,74.0
10.1007/978-3-319-62401-3_27,OK,doi.org,can,can,cannot,74.0
10.1088/1361-6420/aa790a,OK,"hal.inria.fr,doi.org,orcid.org",can,can,cannot,1471.0
10.1016/j.tecto.2017.07.019,OK,doi.org,can,can,cannot,30.0
10.1007/s10915-017-0512-x,OK,"arxiv.org,doi.org,hal.archives-ouvertes.fr",can,can,cannot,3298.0
10.1051/0004-6361/201730460,OK,doi.org,can,can,can,1326.0
10.1163/15685411-00003078,OK,doi.org,can,restricted,cannot,3249
10.1016/j.radonc.2017.07.012,OK,"doi.org,orcid.org",can,can,cannot,30
10.1057/s41253-017-0040-y,OK,"eprints.whiterose.ac.uk,doi.org,halshs.archives-ouvertes.fr",can,can,cannot,3282
10.1016/j.jsurg.2017.06.010,OK,doi.org,can,can,cannot,30
10.1016/j.therap.2017.04.004,OK,doi.org,can,can,cannot,2823
10.1002/hbm.23741,OK,doi.org,can,restricted,cannot,2050
10.1007/978-3-319-63501-9_3,OK,doi.org,can,can,cannot,74
10.1007/s11695-017-2860-x,OK,"doi.org,orcid.org",can,can,cannot,74
10.3389/fmicb.2017.01464,OA,"doi.org,hal.archives-ouvertes.fr,agritrop.cirad.fr",can,can,can,600
10.1093/cid/cix463,OK,doi.org,can,can,cannot,1576
10.1016/j.dam.2017.07.006,OK,"citeseerx.ist.psu.edu,hal.inria.fr,www.researchgate.net,doi.org,hal.archives-ouvertes.fr",can,can,cannot,30.0
10.1103/PhysRevLett.119.054102,OK,"arxiv.org,doi.org,hal.archives-ouvertes.fr,iris.unito.it",can,can,can,10.0
10.1103/PhysRevA.95.053625,OK,"arxiv.org,doi.org",can,can,can,10.0
10.1103/PhysRevA.96.013803,OK,"arxiv.org,doi.org",can,can,can,10.0
10.1002/tie.21895,OK,doi.org,can,restricted,cannot,1499.0
10.1016/j.envsci.2017.07.015,OK,doi.org,can,can,cannot,30.0
10.1103/PhysRevLett.119.033903,OA,doi.org,can,can,can,10.0
10.1103/PhysRevA.95.053865,OK,"arxiv.org,doi.org",can,can,can,10.0
10.1051/0004-6361/201731117,OK,doi.org,can,can,can,1326.0
10.1534/genetics.117.203521,OK,doi.org,can,cannot,cannot,439.0
10.1126/science.aam6036,OK,doi.org,can,can,cannot,3.0
10.1051/0004-6361/201629934,OA,doi.org,can,can,can,1326.0
10.1123/jab.2016-0104,OK,doi.org,unclear,can,cannot,300.0
10.1107/S1600576717008524,OK,doi.org,can,can,can,332.0
10.1103/PhysRevLett.119.033904,OK,"arxiv.org,doi.org",can,can,can,10.0
10.1038/s41550-017-0179,OK,"arxiv.org,doi.org",can,restricted,cannot,3286.0
10.1111/azo.12209,OK,doi.org,can,restricted,cannot,2050.0
10.1038/s41550-017-0126,OK,doi.org,can,restricted,cannot,3286.0
10.1002/isaf.1407,OK,doi.org,can,restricted,cannot,2052.0
10.37236/6632,OA,"arxiv.org,doi.org",can,can,can,1739.0
10.1051/0004-6361/201731021,OK,doi.org,can,can,can,1326.0
10.1063/1.4997608,OK,doi.org,can,can,restricted,7.0
10.1016/j.soard.2017.06.007,OK,doi.org,can,can,cannot,2823.0
10.1371/journal.pone.0183023,OA,doi.org,can,can,can,112.0
10.1063/1.4986001,OK,doi.org,can,can,restricted,7.0
10.1504/IJTM.2017.085695,OK,doi.org,can,restricted,restricted,148.0
10.3389/fimmu.2017.00954,OA,doi.org,can,can,can,600.0
10.3389/fcimb.2017.00077,OA,"doi.org,www.ncbi.nlm.nih.gov",can,can,can,600.0
10.1016/j.icarus.2017.07.007,OK,"arxiv.org,doi.org",can,can,cannot,30.0
10.1016/j.ibmb.2017.08.003,OK,doi.org,can,can,cannot,2823.0
10.1038/s41467-017-00293-1,OA,doi.org,can,can,can,3287
10.11646/zootaxa.4306.3.2,NOK,doi.org,cannot,cannot,cannot,284
10.1016/j.crvi.2017.07.003,OA,doi.org,can,can,cannot,2823
10.1002/ejoc.201700530,OK,doi.org,can,restricted,cannot,2050
10.1144/SP428.8,OK,doi.org,can,restricted,cannot,33
10.1177/1555412016676661,OK,"doi.org,halshs.archives-ouvertes.fr",can,can,cannot,65
10.1186/s13015-017-0111-2,OA,doi.org,can,can,can,22
10.1371/journal.pone.0182972,OA,doi.org,can,can,can,112
10.1051/jbio/2016026,OK,doi.org,can,can,can,137
10.3389/fendo.2017.00197,OA,doi.org,can,can,can,600
10.12681/mms.1802,OA,"doi.org,publications.jrc.ec.europa.eu",can,cannot,can,1727
10.1007/s00209-017-1918-8,OK,"arxiv.org,doi.org,www.researchgate.net",can,can,cannot,3298
10.1038/s41598-017-08850-w,OA,doi.org,can,can,can,3287
10.1007/s10096-017-3069-6,OK,doi.org,can,can,cannot,74
10.1016/j.jbspin.2015.04.013,OK,doi.org,can,can,cannot,265
10.1007/s00216-015-8951-4,OK,doi.org,can,can,cannot,3298
10.1111/nph.13913,OA,"doi.org,www.researchgate.net,boris.unibe.ch",can,restricted,cannot,2050
10.1016/j.physe.2015.10.033,OK,"arxiv.org,openaccess.leidenuniv.nl,www.researchgate.net,doi.org,hal.archives-ouvertes.fr",can,can,cannot,30
10.1016/j.matdes.2016.10.059,OA,"doi.org,orcid.org",can,can,can,2252
10.1007/s10340-017-0898-0,OK,"doi.org,orcid.org",can,can,cannot,74
10.1242/jcs.201905,OA,doi.org,can,can,can,29.0
10.1007/s00030-017-0480-8,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,74.0
10.1038/s41598-017-09112-5,OA,doi.org,can,can,can,3287.0
10.1016/j.neuropharm.2017.08.004,OK,doi.org,can,can,cannot,30.0
10.1016/j.quascirev.2017.08.013,OK,"doi.org,orcid.org",can,can,cannot,30.0
10.1007/s40821-016-0064-2,OK,"doi.org,hdl.handle.net",can,can,cannot,74.0
10.1038/s41598-017-08830-0,OA,"doi.org,orcid.org",can,can,can,3287.0
10.1002/asna.201713385,OK,"elib.dlr.de,doi.org,orcid.org",can,restricted,cannot,2050.0
10.1016/j.dam.2017.07.037,OK,"arxiv.org,doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,cannot,30.0
10.1016/j.jalgebra.2017.01.003,OK,"arxiv.org,doi.org,hdl.handle.net,hal.archives-ouvertes.fr",can,can,cannot,30.0
10.1017/jfm.2017.267,OK,"spiral.imperial.ac.uk,arxiv.org,doi.org",can,can,cannot,2127.0
10.1017/jfm.2016.712,OK,"arxiv.org,doi.org",can,can,cannot,2127.0
10.1111/psyp.12732,OK,"doi.org,hal.archives-ouvertes.fr",can,restricted,cannot,2050.0
10.1109/WI-IAT.2015.51,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,38.0
10.1016/j.semcdb.2017.08.022,OK,doi.org,can,can,cannot,2823.0
10.1088/1361-6528/aa78e6,OK,doi.org,can,can,cannot,1471.0
10.1109/WI-IAT.2015.184,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,38.0
10.1109/MAES.2017.160047,OK,doi.org,can,can,cannot,38.0
10.1016/j.celrep.2017.08.004,OA,doi.org,can,can,can,1468
10.1063/1.4997139,OK,doi.org,can,can,restricted,7
10.1109/TPAMI.2016.2615921,OK,"arxiv.org,doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,cannot,38
10.1016/j.soard.2017.07.018,OK,doi.org,can,can,cannot,2823
10.1002/2017GL074698,OK,doi.org,can,can,restricted,6
10.1016/j.matchemphys.2017.07.084,OK,doi.org,can,can,cannot,30
10.1053/j.seminoncol.2017.06.001,OK,doi.org,can,can,cannot,2823
10.1109/TSP.2017.2709262,OK,"arxiv.org,doi.org",can,can,cannot,38
10.1038/s41598-017-10379-x,OA,doi.org,can,can,can,3287
10.1016/j.icarus.2017.08.025,OK,doi.org,can,can,cannot,30
10.1016/j.compbiomed.2017.07.022,OK,doi.org,can,can,cannot,2823
10.1002/jsfa.8520,OK,doi.org,can,restricted,cannot,2050
10.4187/respcare.04821,OA,doi.org,unknown,unknown,unknown,journal
10.1109/JSYST.2017.2728861,OK,doi.org,can,can,cannot,38
10.1109/LAWP.2017.2742862,OK,doi.org,can,can,cannot,38
10.1109/MAP.2017.2731199,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,38
10.1051/0004-6361/201630351,OA,"arxiv.org,repository.arizona.edu,www.aanda.org,doi.org,orcid.org,arizona.openrepository.com",can,can,can,1326
10.1007/978-3-319-31305-4_24,OK,doi.org,can,can,cannot,74
10.3917/dss.171.0043,UNK,"doi.org,www.cairn.info",restricted,cannot,cannot,604
10.1093/jac/dkx119,OK,"hal-univ-rennes1.archives-ouvertes.fr,doi.org,orcid.org",can,can,cannot,1475
10.1007/s00404-017-4472-z,OK,doi.org,can,can,cannot,3298
10.1016/j.clnu.2017.06.025,OK,"doi.org,kclpure.kcl.ac.uk",can,can,cannot,2823
10.4000/philosophiascientiae.1246,UNK,doi.org,unknown,unknown,unknown,journal
10.1038/s41598-017-10178-4,OA,doi.org,can,can,can,3287.0
10.1016/j.ydbio.2017.08.015,OK,doi.org,can,can,cannot,30.0
10.1063/1.5000238,OK,doi.org,can,can,restricted,7.0
10.1371/journal.pone.0183710,OA,"hal.inria.fr,doi.org",can,can,can,112.0
10.1002/jgt.22174,OK,"hal.inria.fr,arxiv.org,doi.org,www.researchgate.net",can,restricted,cannot,2050.0
10.1051/0004-6361/201630118,OK,"arxiv.org,research-repository.st-andrews.ac.uk,doi.org,hal.archives-ouvertes.fr",can,can,can,1326.0
10.1016/j.bdr.2017.07.003,OK,"doi.org,www.researchgate.net",can,can,cannot,30.0
10.1137/16M1083414,OK,"arxiv.org,doi.org",can,can,can,71.0
10.1038/ncb3596,OK,"europepmc.org,doi.org,eprints.gla.ac.uk",can,restricted,cannot,3286.0
10.1038/ngeo2864,OK,"doi.org,orcid.org",can,restricted,cannot,3286
10.1007/978-3-319-66158-2_15,OK,doi.org,can,can,cannot,74
10.1002/cplu.201700256,OA,"doi.org,orcid.org",can,restricted,cannot,2050
10.1093/mnras/stx1733,OK,doi.org,can,can,can,1530
10.1093/llc/fqw021,OK,doi.org,can,can,cannot,1617
10.1109/LAWP.2016.2628883,OK,"dspace.lboro.ac.uk,doi.org",can,can,cannot,38
10.1007/978-3-319-64203-1_2,OK,doi.org,can,can,cannot,74
10.1016/j.quaint.2017.08.050,OK,doi.org,can,can,cannot,30
10.1007/978-3-319-66158-2_45,OK,doi.org,can,can,cannot,74
10.3934/dcdsb.2017202,OA,"doi.org,hal.archives-ouvertes.fr",can,restricted,cannot,477
10.1017/qua.2016.3,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,2127.0
10.3847/2041-8213/aa8032,OK,"doi.org,orcid.org",can,can,can,129.0
10.3847/1538-4357/aa7ddc,OK,"doi.org,orcid.org",can,can,can,129.0
10.3389/fpsyg.2017.01523,OA,doi.org,can,can,can,600.0
10.1088/1742-6596/864/1/012018,OA,doi.org,can,can,can,1809.0
10.1051/0004-6361/201730936,OA,"arxiv.org,www.aanda.org,doi.org",can,can,can,1326.0
10.1016/j.mce.2017.08.017,OK,doi.org,can,can,cannot,2823.0
10.3917/lf.195.0073,OK,doi.org,can,restricted,restricted,982.0
10.3847/1538-3881/aa784d,OA,"arxiv.org,researchonline.ljmu.ac.uk,www.researchgate.net,repository.arizona.edu,doi.org,orcid.org,arizona.openrepository.com",can,can,can,129.0
10.1007/s10495-017-1415-x,OK,doi.org,can,can,cannot,3298.0
10.1016/j.bulcan.2017.08.001,OK,doi.org,can,can,cannot,2823.0
10.1080/10556788.2017.1359266,OK,doi.org,can,can,cannot,1141.0
10.1142/S0217732317300300,OK,"arxiv.org,doi.org",can,restricted,cannot,155.0
10.1016/j.scitotenv.2017.08.289,OA,"doi.org,orcid.org",can,can,cannot,30.0
10.3390/cancers9090114,OA,doi.org,can,can,can,487.0
10.1093/mnras/stx1068,OK,"arxiv.org,www.rug.nl,doi.org,pure.rug.nl",can,can,can,1530.0
10.1051/0004-6361/201628589,OA,"arxiv.org,orcid.org,adsabs.harvard.edu,research-repository.st-andrews.ac.uk,www.researchgate.net,www.aanda.org,air.unimi.it,doi.org,ruj.uj.edu.pl,hdl.handle.net,hal.archives-ouvertes.fr",can,can,can,1326.0
10.1002/ece3.3396,OA,"doi.org,agritrop.cirad.fr",can,can,can,1032.0
10.1007/s00191-017-0532-6,OK,doi.org,can,can,cannot,3298
10.1371/journal.pone.0183111,OA,doi.org,can,can,can,112
10.1016/j.jmmm.2017.08.086,OK,doi.org,can,can,cannot,30
10.1016/j.hal.2017.08.005,OK,doi.org,can,can,cannot,30
10.18632/oncotarget.19170,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",unclear,cannot,can,1676
10.1051/0004-6361/201731059,OA,"arxiv.org,research-information.bristol.ac.uk,doi.org,openaccess.leidenuniv.nl",can,can,can,1326
10.1146/annurev-earth-063016-020226,OK,doi.org,can,cannot,cannot,91
10.1007/s11356-017-0081-4,OK,doi.org,can,can,cannot,3298
10.3917/redp.274.0601,UNK,doi.org,unknown,unknown,unknown,journal
10.1364/OE.25.022017,OA,doi.org,can,can,can,2305.0
10.1109/TITS.2017.2718737,OK,"hal.inria.fr,doi.org",can,can,cannot,38.0
10.1051/0004-6361/201730940,OK,"arxiv.org,repository.ubn.ru.nl,www.rug.nl,doi.org,www.research.manchester.ac.uk,orcid.org,pure.rug.nl",can,can,can,1326.0
10.1109/TAP.2017.2748383,OK,"arxiv.org,doi.org,orcid.org",can,can,cannot,38.0
10.1093/icc/dtw041,OK,"arxiv.org,www.researchgate.net,doi.org,orcid.org,spire.sciencespo.fr",can,can,cannot,1480.0
10.1016/j.jnoncrysol.2017.08.035,OK,doi.org,can,can,cannot,30.0
10.1111/mec.14293,OK,doi.org,can,restricted,cannot,2050.0
10.1051/0004-6361/201629629,OK,"arxiv.org,www.aanda.org,doi.org,orcid.org",can,can,can,1326.0
10.3390/ijms18091941,OA,"doi.org,orcid.org",can,can,can,487.0
10.1063/1.5001914,OK,doi.org,can,can,restricted,7.0
10.1016/j.cap.2017.09.003,OK,doi.org,can,can,cannot,30.0
10.1364/OE.25.023035,OA,"doi.org,orcid.org",can,can,can,2305.0
10.3917/rhis.173.0541,UNK,doi.org,restricted,cannot,cannot,604.0
10.1098/rsos.170648,OA,doi.org,can,can,can,1307.0
10.1039/c7cp02570j,OK,"doi.org,research-information.bristol.ac.uk",can,restricted,cannot,63.0
10.1080/10412905.2017.1369466,OK,doi.org,can,can,cannot,1141.0
10.1021/acs.jpca.6b08997,UNK,doi.org,restricted,restricted,cannot,4.0
10.1007/978-3-319-59939-7_6,OK,"arxiv.org,hal-unice.archives-ouvertes.fr,www.researchgate.net,doi.org",can,can,cannot,74.0
10.1021/acs.jpca.7b04474,UNK,doi.org,restricted,restricted,cannot,4.0
10.1111/nph.14717,OK,doi.org,can,restricted,cannot,2050.0
10.1051/epjconf/201715205001,OA,"arxiv.org,doi.org",unclear,can,can,1278.0
10.1080/03605302.2017.1365267,OK,"arxiv.org,doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,cannot,1141.0
10.1016/j.lrp.2017.08.006,OK,doi.org,can,can,cannot,30.0
10.1117/12.2276316,OK,"arxiv.org,doi.org",can,can,can,10.0
10.1016/j.jas.2017.09.008,OK,"doi.org,hal.sorbonne-universite.fr",can,can,cannot,30.0
10.1007/s10530-017-1566-2,OK,"lib.dr.iastate.edu,doi.org",can,can,cannot,3298.0
10.3847/1538-4357/aa85df,OK,"arxiv.org,authors.library.caltech.edu,doi.org,repository.ubn.ru.nl",can,can,can,129.0
10.1051/epjconf/201715205003,OA,doi.org,unclear,can,can,1278.0
10.1051/epjconf/201715207002,OA,doi.org,unclear,can,can,1278.0
10.1093/mnras/stx1098,OK,"arxiv.org,authors.library.caltech.edu,eprints.whiterose.ac.uk,repository.ubn.ru.nl,bib-pubdb1.desy.de,doi.org,orcid.org,www.vliz.be,hal.archives-ouvertes.fr",can,can,can,1530.0
10.3847/2041-8213/aa8808,OK,"arxiv.org,doi.org,sro.sussex.ac.uk,orcid.org",can,can,can,129.0
10.1016/j.ijar.2017.08.012,OK,"hal.inria.fr,doi.org",can,can,cannot,30.0
10.1051/epjconf/201715207003,OA,doi.org,unclear,can,can,1278
10.1016/j.jmmm.2017.09.017,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,30
10.1090/conm/691/13893,OK,"arxiv.org,doi.org",can,can,cannot,83
10.17660/ActaHortic.2017.1170.118,OK,doi.org,unclear,can,cannot,378
10.1016/j.physleta.2017.09.014,OK,"arxiv.org,authors.library.caltech.edu,doi.org,orcid.org",can,can,cannot,30
10.1090/proc/13313,OK,"arxiv.org,doi.org",can,can,cannot,83
10.17660/ActaHortic.2017.1170.15,OK,"doi.org,www.researchgate.net",unclear,can,cannot,378
10.1007/978-3-319-63630-6_2,OK,doi.org,can,can,cannot,74
10.17660/ActaHortic.2017.1170.11,OK,doi.org,unclear,can,cannot,378
10.1007/978-3-319-63630-6_1,OK,doi.org,can,can,cannot,74
10.1016/j.ijproman.2017.07.004,OK,doi.org,can,can,cannot,30.0
10.3390/cancers9080106,OA,doi.org,can,can,can,487.0
10.3390/cancers9080107,OA,doi.org,can,can,can,487.0
10.1109/TMC.2016.2611507,OK,doi.org,can,can,cannot,38.0
10.4018/978-1-5225-2133-4,OK,"doi.org,hal.archives-ouvertes.fr",cannot,cannot,can,455.0
10.1016/j.canrad.2017.07.023,OK,"doi.org,orcid.org",can,can,cannot,265.0
10.4018/978-1-5225-2133-4.ch001,OK,"doi.org,hal.archives-ouvertes.fr",cannot,cannot,can,455.0
10.4018/978-1-5225-2133-4.ch015,OK,doi.org,cannot,cannot,can,455.0
10.1109/JBHI.2015.2504126,OK,"doi.org,www.researchgate.net,hal.archives-ouvertes.fr",can,can,cannot,38.0
10.1016/j.celrep.2017.08.087,OA,"doi.org,orcid.org",can,can,can,1468
10.1007/978-3-319-63630-6_5,OK,doi.org,can,can,cannot,74
10.1007/978-3-319-63630-6_4,OK,doi.org,can,can,cannot,74
10.1007/978-3-319-63630-6_3,OK,doi.org,can,can,cannot,74
10.17660/ActaHortic.2017.1170.52,OK,"doi.org,www.researchgate.net",unclear,can,cannot,378
10.17660/ActaHortic.2017.1170.117,OK,doi.org,unclear,can,cannot,378
10.1038/ismej.2017.84,OK,doi.org,can,restricted,cannot,3270
10.1051/medsci/20173308010,OA,doi.org,can,can,can,137
10.1080/15548627.2017.1363950,OK,doi.org,can,can,cannot,1141
10.1051/0004-6361/201731152,OK,"arxiv.org,www.aanda.org,doi.org,orcid.org,hal.archives-ouvertes.fr",can,can,can,1326
10.1016/j.jenvrad.2017.08.008,OK,doi.org,can,can,cannot,30
10.1103/PhysRevLett.119.108001,OK,"doi.org,hal.archives-ouvertes.fr,orcid.org",can,can,can,10
10.1038/s41598-017-12398-0,OA,doi.org,can,can,can,3287
10.1186/S40168-017-0273-7,OA,doi.org,can,can,can,22
10.1051/0004-6361/201629985,OK,"arxiv.org,doi.org,orcid.org",can,can,can,1326
10.1051/0004-6361/201730665,OA,"publications.lib.chalmers.se,www.aanda.org,doi.org,arxiv.org",can,can,can,1326
10.1177/0301006617715378,OK,doi.org,can,can,cannot,65
10.1177/1538574417723482,OK,doi.org,can,can,cannot,65
10.1016/j.jpaa.2017.09.004,OK,doi.org,can,can,cannot,30
10.1103/PhysRevE.96.032221,OK,"arxiv.org,doi.org",can,can,can,10
10.1038/bjc.2017.278,OA,"doi.org,orcid.org",can,restricted,cannot,3270
10.1016/j.proeng.2017.09.321,OA,doi.org,unclear,can,can,2191
10.1038/s41598-017-10461-4,OA,"doi.org,orcid.org",can,can,can,3287
10.1007/s12526-017-0794-0,OK,doi.org,can,can,cannot,3298
10.1371/journal.pone.0184639,OA,doi.org,can,can,can,112
10.1016/j.brainres.2017.09.023,OK,"doi.org,orcid.org",can,can,cannot,2823
10.1073/pnas.1618389114,OK,"europepmc.org,repositorio.hff.min-saude.pt,doi.org",can,restricted,restricted,94
10.1103/PhysRevE.96.032102,OK,"arxiv.org,doi.org",can,can,can,10
10.1039/c7nj02123b,OK,doi.org,can,restricted,cannot,63
10.1093/nar/gkw1202,OA,"doi.org,orcid.org",can,can,can,1486
10.1103/PhysRevB.96.115413,OK,"arxiv.org,edoc.unibas.ch,doi.org,hal.archives-ouvertes.fr",can,can,can,10
10.1002/fld.4463,OK,doi.org,can,restricted,cannot,2050
10.3917/afco.259.0095,UNK,doi.org,unknown,unknown,unknown,journal
10.1103/PhysRevB.96.115312,OK,"arxiv.org,doi.org,orcid.org",can,can,can,10
10.1364/OME.7.003760,OA,"doi.org,hal.archives-ouvertes.fr",can,can,can,2305
10.1080/1463922X.2017.1381777,OK,doi.org,can,can,cannot,1141
10.1007/978-3-319-66845-1_13,OK,doi.org,can,can,cannot,74
10.1364/OL.42.003856,OK,doi.org,can,can,cannot,108
10.3847/1538-4357/aa88c7,OA,doi.org,can,can,can,129
10.1103/PhysRevLett.119.130503,OK,"arxiv.org,doi.org,eprints.whiterose.ac.uk",can,can,can,10
10.1080/1747423X.2017.1385654,OK,doi.org,can,can,cannot,1141
10.1016/j.phytochem.2017.09.017,OK,doi.org,can,can,cannot,30
10.1109/TAP.2017.2752223,OK,doi.org,can,can,cannot,38
10.1063/1.4997124,OK,"doi.org,orcid.org",can,can,restricted,7
10.21162/PAKJAS/17.5324,UNK,doi.org,unknown,unknown,unknown,journal
10.3389/fphar.2017.00643,OA,doi.org,can,can,can,600
10.3324/haematol.2017.171389,OA,"europepmc.org,doi.org,hal.archives-ouvertes.fr,www.ncbi.nlm.nih.gov",unclear,can,can,1435
10.1091/mbc.E17-01-0080,OK,"europepmc.org,doi.org",can,cannot,can,201
10.1142/S0219198917500207,OK,doi.org,can,restricted,cannot,155.0
10.1103/PhysRevA.96.033632,OK,"arxiv.org,doi.org",can,can,can,10.0
10.18632/oncotarget.20468,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",unclear,cannot,can,1676.0
10.1093/jnci/djx136,OK,doi.org,can,can,cannot,1476.0
10.1016/j.soard.2017.09.001,OK,doi.org,can,can,cannot,2823.0
10.1002/cnma.201700236,OK,"doi.org,orcid.org",can,restricted,cannot,2050.0
10.1080/00036846.2017.1368989,OK,doi.org,can,can,cannot,1140.0
10.1093/mnras/stx2039,OK,"arxiv.org,doi.org",can,can,can,1530.0
10.1093/mnras/stx1877,OK,"discovery.ucl.ac.uk,arxiv.org,doi.org",can,can,can,1530.0
10.3390/genes8100248,OA,doi.org,can,can,can,487
10.3390/genes8100287,OA,doi.org,can,can,can,487
10.1109/ACCESS.2017.2753578,OA,doi.org,can,can,can,1533
10.1371/journal.pbio.2001886,OA,doi.org,can,can,can,112
10.1007/s11187-017-9934-y,OK,doi.org,can,can,cannot,74
10.1051/0004-6361/201731569,OA,"arxiv.org,www.aanda.org,doi.org",can,can,can,1326
10.1055/s-0043-117607,OK,doi.org,cannot,can,can,257
10.1016/j.molcel.2017.09.003,OA,"doi.org,orcid.org",can,restricted,cannot,2438
10.1007/978-3-319-67471-1_12,OK,doi.org,can,can,cannot,74
10.1371/journal.pbio.2003769,OA,doi.org,can,can,can,112
10.1055/s-0043-116670,OA,doi.org,cannot,can,can,257.0
10.1017/jfm.2017.627,OK,doi.org,can,can,cannot,2127.0
10.1016/j.compfluid.2017.10.004,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,30.0
10.1080/09500340.2017.1380856,OK,"arxiv.org,doi.org,hal.archives-ouvertes.fr",can,can,cannot,1141.0
10.1016/j.ic.2017.09.013,OA,"hal.inria.fr,doi.org",can,can,cannot,74.0
10.1038/s41598-017-13008-9,OA,doi.org,can,can,can,3287.0
10.1017/nmj.2016.51,OK,"arxiv.org,www.cosic.esat.kuleuven.be,www.researchgate.net,doi.org,hal.archives-ouvertes.fr",can,can,cannot,2127.0
10.1109/LSP.2017.2756846,OK,"doi.org,hal.archives-ouvertes.fr",can,can,cannot,38.0
10.1038/nm.4368,OK,"doi.org,www.research.ed.ac.uk,hdl.handle.net",can,restricted,cannot,3286.0
10.1109/JPHOT.2017.2752644,OA,doi.org,can,can,can,1533.0
10.1007/s00441-017-2696-7,OK,doi.org,can,can,cannot,3298.0
10.3389/fpls.2017.01597,OA,"doi.org,orcid.org",can,can,can,600.0
10.1007/978-3-319-67582-4_26,OK,doi.org,can,can,cannot,74.0
10.3390/galaxies5010006,OA,"doaj.org,doi.org,orcid.org",can,can,can,487.0
10.3389/fpls.2017.01514,OA,doi.org,can,can,can,600.0
10.7566/JPSJ.86.101010,OK,doi.org,can,can,cannot,494.0
10.1109/ICTON.2017.8025031,OK,doi.org,can,can,cannot,38.0
10.1161/STROKEAHA.117.017962,OK,"arxiv.org,doi.org,hal-amu.archives-ouvertes.fr",can,restricted,cannot,209.0
10.1109/ICTON.2017.8024778,OK,"arxiv.org,doi.org",can,can,can,10.0
10.1080/09537287.2017.1375147,OK,doi.org,can,can,cannot,1141.0
10.1007/s40797-017-0055-1,OK,"www.ofce.sciences-po.fr,doi.org,www.econstor.eu,spire.sciencespo.fr",can,can,cannot,74.0
10.1210/jc.2017-00984,OK,"doi.org,orcid.org",can,can,cannot,1474.0
10.1111/jmi.12657,OA,doi.org,can,restricted,cannot,2050.0
10.1038/s41598-017-13413-0,OA,doi.org,can,can,can,3287.0
10.1051/0004-6361/201629810,OK,doi.org,can,can,can,1326.0
10.1051/0004-6361/201731158,OK,"arxiv.org,www.rug.nl,doi.org,pure.rug.nl",can,can,can,1326.0
10.1016/j.cmi.2015.10.038,OA,"doi.org,www.researchgate.net",can,can,cannot,2823
10.1016/j.jbspin.2015.11.005,OK,doi.org,can,can,cannot,265
10.1007/s11690-015-0508-3,OK,doi.org,can,can,cannot,74
10.5114/jcb.2016.57535,OA,"europepmc.org,doi.org,www.ncbi.nlm.nih.gov",cannot,can,can,3007
10.1109/TGRS.2016.2528298,OK,"arxiv.org,doi.org,hal.archives-ouvertes.fr",can,can,cannot,38
10.1142/S0219887816500274,OK,doi.org,can,restricted,cannot,155
10.1093/jac/dkv323,OA,doi.org,can,can,cannot,1475
10.1007/s10569-016-9674-3,OK,"arxiv.org,doi.org,www.researchgate.net",can,can,cannot,3298
10.1016/j.jcv.2016.02.026,OK,doi.org,can,can,cannot,2823
10.1016/j.ijgo.2015.08.028,OK,"doi.org,orcid.org",can,restricted,cannot,2050
10.1177/0143624417707875,OK,doi.org,can,can,cannot,65.0
10.1111/jdv.14492,OK,doi.org,can,restricted,cannot,2050.0
10.1016/j.jse.2015.06.001,OA,"doi.org,www.researchgate.net,orcid.org",can,can,cannot,30.0
